file,title,long_name,author_order_y,shortend_names
import2016full_63,Disruptions to Practice: Understanding Suspensions of Youths’ Interest-related Activities,"Van Steenis, Erica",1,Steenis E.
import2016full_63,Disruptions to Practice: Understanding Suspensions of Youths’ Interest-related Activities,"Penuel, William",2,Steenis E.
import2016full_63,Disruptions to Practice: Understanding Suspensions of Youths’ Interest-related Activities,"DiGiacomo, Daniela",3,Penuel W. R.
import2016full_77,Designing a Data-Centered Approach to Inquiry Practices With Virtual Models of Density,"Vitale, Jonathan",0,Vitale J.
import2016full_77,Designing a Data-Centered Approach to Inquiry Practices With Virtual Models of Density,"Vitale, Jonathan",0,Vitale J.
import2016full_77,Designing a Data-Centered Approach to Inquiry Practices With Virtual Models of Density,"Madhok, Jacquie",1,Madhok J.
import2016full_77,Designing a Data-Centered Approach to Inquiry Practices With Virtual Models of Density,"Madhok, Jacquie",1,Madhok J.
import2016full_77,Designing a Data-Centered Approach to Inquiry Practices With Virtual Models of Density,"Linn, Marcia",2,Madhok J.
import2016full_77,Designing a Data-Centered Approach to Inquiry Practices With Virtual Models of Density,"Linn, Marcia",2,Madhok J.
import2018_424,Identifying shifts in agency by analyzing authority in classroom group discussion,"Kustusch, Mary Bridget",0,Kustusch M. B.
import2018_424,Identifying shifts in agency by analyzing authority in classroom group discussion,"Sayre, Eleanor C",1,Sayre E. C.
import2018_424,Identifying shifts in agency by analyzing authority in classroom group discussion,"Franklin, Scott",2,Sayre E. C.
import2018_342,ORBIT - Overcoming Breakdowns in Teams with Interactive Tabletops,"Sunnen, Patrick",0,Sunnen P.
import2018_342,ORBIT - Overcoming Breakdowns in Teams with Interactive Tabletops,"Arend, Béatrice",1,Arend B.
import2018_342,ORBIT - Overcoming Breakdowns in Teams with Interactive Tabletops,"Maquil, Valerie",2,Arend B.
import2018_356,Frictional Patterns in the Design of Games for Learning,"Mechtley, Adam",0,Mechtley A.
import2018_356,Frictional Patterns in the Design of Games for Learning,"Mechtley, Adam",0,Mechtley A.
import2018_356,Frictional Patterns in the Design of Games for Learning,"Berland, Matthew",1,Berland M.
import2018_356,Frictional Patterns in the Design of Games for Learning,"Berland, Matthew",1,Berland M.
import2018_430,Playing with fractions on an Interactive floor application: An exploratory case study in the math classroom,"Ioannou, Marianna",0,Ioannou M.
import2018_430,Playing with fractions on an Interactive floor application: An exploratory case study in the math classroom,"Ioannou, Andri",1,Ioannou A.
import2018_381,Eye Tracking Students’ Gazes on Feedback in a Digital Assessment Game,"Cutumisu, Maria",0,Cutumisu M.
import2018_381,Eye Tracking Students’ Gazes on Feedback in a Digital Assessment Game,"Turgeon, Krystle-Lee",1,Turgeon K.
import2018_381,Eye Tracking Students’ Gazes on Feedback in a Digital Assessment Game,"González, Lydia Marion",2,Turgeon K.
import2018_381,Eye Tracking Students’ Gazes on Feedback in a Digital Assessment Game,"Saiyera, Tasbire",3,González L. M.
import2018_381,Eye Tracking Students’ Gazes on Feedback in a Digital Assessment Game,"Chuong, Steven",4,González L. M.
import2018_381,Eye Tracking Students’ Gazes on Feedback in a Digital Assessment Game,"Schwartz, Daniel L.",5,Saiyera T.
import2016full_88,Self-Directed Learning in Science Education: Explicating the Enabling Factors,"Hew, Khe Foon",0,Hew K. F.
import2016full_88,Self-Directed Learning in Science Education: Explicating the Enabling Factors,"Law, Nancy",1,Law N.
import2016full_88,Self-Directed Learning in Science Education: Explicating the Enabling Factors,"Wan, Jarrad",2,Law N.
import2016full_88,Self-Directed Learning in Science Education: Explicating the Enabling Factors,"Lee, Yeung",3,Wan J.
import2016full_88,Self-Directed Learning in Science Education: Explicating the Enabling Factors,"Kwok, Amy",4,Wan J.
import2018_395,Using a video-based approach to develop pre-service science teachers’ understanding of how to teach nature of science ,"Chan, Kennedy",0,Chan K.
import2018_395,Using a video-based approach to develop pre-service science teachers’ understanding of how to teach nature of science ,"Cheng, Ka Lok",1,Cheng K. L.
import2018_395,Using a video-based approach to develop pre-service science teachers’ understanding of how to teach nature of science ,"Chan, Carol K.K.",2,Cheng K. L.
import2018_395,Using a video-based approach to develop pre-service science teachers’ understanding of how to teach nature of science ,"Yung, Benny",3,Chan C.
import2015short_1103,Researching and Designing for the Orchestration of Learning in the CSCL Classroom,"Mercier, Emma",0,Mercier E.
import2015short_1103,Researching and Designing for the Orchestration of Learning in the CSCL Classroom,"Fong, Cresencia",1,Fong C.
import2015short_1103,Researching and Designing for the Orchestration of Learning in the CSCL Classroom,"Cober, Rebecca",2,Fong C.
import2015short_1103,Researching and Designing for the Orchestration of Learning in the CSCL Classroom,"Slotta, James D.",3,Cober R.
import2015short_1103,Researching and Designing for the Orchestration of Learning in the CSCL Classroom,"Forssell, Karin S.",4,Cober R.
import2015short_1103,Researching and Designing for the Orchestration of Learning in the CSCL Classroom,"Israel, Maya",5,Slotta J. D.
import2015short_1103,Researching and Designing for the Orchestration of Learning in the CSCL Classroom,"Joyce-Gibbons, Andrew",6,Slotta J. D.
import2015short_1103,Researching and Designing for the Orchestration of Learning in the CSCL Classroom,"Joyce-Gibbons, Andrew",6,Slotta J. D.
import2015short_1103,Researching and Designing for the Orchestration of Learning in the CSCL Classroom,"Martinez-Maldonado, Roberto",7,Forssell K. S.
import2015short_1103,Researching and Designing for the Orchestration of Learning in the CSCL Classroom,"Messina, Richard",8,Forssell K. S.
import2015short_1103,Researching and Designing for the Orchestration of Learning in the CSCL Classroom,"Murray, Julia",9,Israel M.
import2015short_1103,Researching and Designing for the Orchestration of Learning in the CSCL Classroom,"Peebles, Ben",10,Israel M.
import2015short_1103,Researching and Designing for the Orchestration of Learning in the CSCL Classroom,"Moher, Tom",11,Joyce-Gibbons A.
import2015short_1103,Researching and Designing for the Orchestration of Learning in the CSCL Classroom,"Shehab, Saadeddine",12,Joyce-Gibbons A.
import2015short_1103,Researching and Designing for the Orchestration of Learning in the CSCL Classroom,"Rummel, Nikol",13,Martinez-Maldonado R.
import2015short_1103,Researching and Designing for the Orchestration of Learning in the CSCL Classroom,"Rummel, Nikol",13,Martinez-Maldonado R.
import2017_93,Collaborating With Stakeholders in STEM Studios,"Thompson, Kate",0,Thompson K.
import2017_93,Collaborating With Stakeholders in STEM Studios,"Dawes, Les",1,Dawes L.
import2017_93,Collaborating With Stakeholders in STEM Studios,"Doyle, Tanya",2,Dawes L.
import2017_93,Collaborating With Stakeholders in STEM Studios,"Kanasa, Harry",3,Doyle T.
import2017_93,Collaborating With Stakeholders in STEM Studios,"Nickels, Katherine",4,Doyle T.
import2017_93,Collaborating With Stakeholders in STEM Studios,"Nutchey, David",5,Kanasa H.
import2017_87,Integrating Social Problem Solving with Programming to Enhance Science Agency Through Creation of Mobile Apps in Middle School,"Noushad, Noora F.",0,Noushad N. F.
import2017_87,Integrating Social Problem Solving with Programming to Enhance Science Agency Through Creation of Mobile Apps in Middle School,"Shim, Jooeun",1,Shim J.
import2017_87,Integrating Social Problem Solving with Programming to Enhance Science Agency Through Creation of Mobile Apps in Middle School,"Yoon, Susan A.",2,Shim J.
import2015short_217,Dragging as a Referential Resource for Mathematical Meaning Making in a Collaborative Dynamic-Geometry Environment,"Çakır, Murat Perit",0,Çakır M. P.
import2015short_217,Dragging as a Referential Resource for Mathematical Meaning Making in a Collaborative Dynamic-Geometry Environment,"Stahl, Gerry",1,Stahl G.
import2018_168,"Combining Gaze, Dialogue, and Action from a Collaborative Intelligent Tutoring System to Inform Student Learning Processes","Olsen, Jennifer K.",0,Olsen J.
import2018_168,"Combining Gaze, Dialogue, and Action from a Collaborative Intelligent Tutoring System to Inform Student Learning Processes","Sharma, Kshitij",1,Sharma K.
import2018_168,"Combining Gaze, Dialogue, and Action from a Collaborative Intelligent Tutoring System to Inform Student Learning Processes","Aleven, Vincent",2,Sharma K.
import2018_168,"Combining Gaze, Dialogue, and Action from a Collaborative Intelligent Tutoring System to Inform Student Learning Processes","Rummel, Nikol",3,Aleven V.
import2018_168,"Combining Gaze, Dialogue, and Action from a Collaborative Intelligent Tutoring System to Inform Student Learning Processes","Rummel, Nikol",3,Aleven V.
import2017_50,Creating Parentopia: Design-Based Research to Develop an Interface for Parent Learning Communities and Networks,"Walker, Susan",0,Walker S.
import2017_44,Analyzing Students’ Collaborative Regulation Behaviors in a Classroom-Integrated Open Ended Learning Environment,"Emara, Mona",0,Emara M.
import2017_44,Analyzing Students’ Collaborative Regulation Behaviors in a Classroom-Integrated Open Ended Learning Environment,"Tscholl, Michael",1,Tscholl M.
import2017_44,Analyzing Students’ Collaborative Regulation Behaviors in a Classroom-Integrated Open Ended Learning Environment,"Dong, Yi",2,Tscholl M.
import2017_44,Analyzing Students’ Collaborative Regulation Behaviors in a Classroom-Integrated Open Ended Learning Environment,"Biswas, Gautam",3,Dong Y.
import2018_183,Do Alternative Instructional Approaches Result in Different Learning Progressions?,"Castro-Faix, Moraima",0,Castro-Faix M.
import2018_183,Do Alternative Instructional Approaches Result in Different Learning Progressions?,"Todd, Amber",1,Todd A.
import2018_183,Do Alternative Instructional Approaches Result in Different Learning Progressions?,"Romine, William",2,Todd A.
import2018_183,Do Alternative Instructional Approaches Result in Different Learning Progressions?,"Duncan, Ravit Golan",3,Romine W.
import2017_78,Newcomer Integration Strategies in Blogger Online Knowledge Building Communities: A Dialog Analysis,"Nistor, Nicolae",0,Nistor N.
import2017_78,Newcomer Integration Strategies in Blogger Online Knowledge Building Communities: A Dialog Analysis,"Serafin, Yvonne",1,Serafin Y.
import2018_197,"""Your Turn!”: Playing Cooperative Modern Board Games to Promote Perspective Taking and Cooperative Attitudes","Wang, Yu-Chi",0,Wang Y.
import2018_197,"""Your Turn!”: Playing Cooperative Modern Board Games to Promote Perspective Taking and Cooperative Attitudes","Doll, Jenifer",1,Doll J.
import2018_197,"""Your Turn!”: Playing Cooperative Modern Board Games to Promote Perspective Taking and Cooperative Attitudes","Varma, Keisha",2,Doll J.
import2015short_363,Collaborative or Individual Learning within Productive Failure: Does the Social Form of Learning Make a Difference?,"Mazziotti, Claudia",0,Mazziotti C.
import2015short_363,Collaborative or Individual Learning within Productive Failure: Does the Social Form of Learning Make a Difference?,"Mazziotti, Claudia",0,Mazziotti C.
import2015short_363,Collaborative or Individual Learning within Productive Failure: Does the Social Form of Learning Make a Difference?,"Loibl, Katharina",1,Loibl K.
import2015short_363,Collaborative or Individual Learning within Productive Failure: Does the Social Form of Learning Make a Difference?,"Rummel, Nikol",2,Loibl K.
import2015short_363,Collaborative or Individual Learning within Productive Failure: Does the Social Form of Learning Make a Difference?,"Rummel, Nikol",2,Loibl K.
import2016short_169,Building on Cultural Capacity for Innovation Through International Collaboration: In Memory of Naomi Miyake,"Shirouzu, Hajime",0,Shirouzu H.
import2016short_169,Building on Cultural Capacity for Innovation Through International Collaboration: In Memory of Naomi Miyake,"Scardamalia, Marlene",1,Scardamalia M.
import2016short_169,Building on Cultural Capacity for Innovation Through International Collaboration: In Memory of Naomi Miyake,"Saito, Moegi",2,Scardamalia M.
import2016short_169,Building on Cultural Capacity for Innovation Through International Collaboration: In Memory of Naomi Miyake,"Ogawa, Sonoko",3,Saito M.
import2016short_169,Building on Cultural Capacity for Innovation Through International Collaboration: In Memory of Naomi Miyake,"Iikubo, Shinya",4,Saito M.
import2016short_169,Building on Cultural Capacity for Innovation Through International Collaboration: In Memory of Naomi Miyake,"Hori, Naoto",5,Ogawa S.
import2016short_169,Building on Cultural Capacity for Innovation Through International Collaboration: In Memory of Naomi Miyake,"Rosé, Carolyn",6,Ogawa S.
import2016short_155,Uncovering Teachers’ Pedagogical Reasoning in Science Discussions,"Clarke, Sherice",0,Clarke S.
import2016short_155,Uncovering Teachers’ Pedagogical Reasoning in Science Discussions,"Gerritsen, David",1,Gerritsen D.
import2016short_155,Uncovering Teachers’ Pedagogical Reasoning in Science Discussions,"Grainger, Rebecca",2,Gerritsen D.
import2016short_155,Uncovering Teachers’ Pedagogical Reasoning in Science Discussions,"Ogan, Amy",3,Grainger R.
import2016short_141,A User Interface for the Exploration of Manually and Automatically Coded Scientific Reasoning and Argumentation,"Lerner, Patrick",0,Lerner P.
import2016short_141,A User Interface for the Exploration of Manually and Automatically Coded Scientific Reasoning and Argumentation,"Csanadi, Andras",1,Csanadi A.
import2016short_141,A User Interface for the Exploration of Manually and Automatically Coded Scientific Reasoning and Argumentation,"Daxenberger, Johannes",2,Csanadi A.
import2016short_141,A User Interface for the Exploration of Manually and Automatically Coded Scientific Reasoning and Argumentation,"Flekova, Lucie",3,Daxenberger J.
import2016short_141,A User Interface for the Exploration of Manually and Automatically Coded Scientific Reasoning and Argumentation,"Ghanem, Christian",4,Daxenberger J.
